kalimat_id,kata,sense,preprocessed
1009903,mengikat,2201,borgol batu laut mengikat tangan robin lepas franky bantu anggota topi jerami lolos diri ennies lobby
1010563,mengikat,2201,banyak defensin fungsi mengikat membran sel mikroba
1010891,mengikat,2201,zeolit punya beberapa sifat lain mudah lepas air akibat panas juga mudah mengikat molekul air udara lembap
1010798,mengikat,2201,gambut lapis tanah gambut tebal mengikat senyawa karbon organik mekanisme sangat penting stabil konsentrasi karbondioksida atmosfer bumi kurang dampak efek rumah kaca
1009868,mengikat,2202,maksud ikut tradisi gereja dulu lebih fokus layan tuhan umat waktu tahbis jadi pastor mengikat diri tuhan bahasa sudah jadi mempelai tuhan
1010951,mengikat,2202,lagu langsung adegan tari sela adegan solo gadis liar jalan las vegas - mengikat dalam tema sepi luka
1010565,mengikat,2201,santiago mengikat bangkai sang marlin sisi perahu kecil mulai layar pulang pikir harga tinggi akan beri sang ikan pasar ikan jumlah orang dapat nikmat hasil tangkap sebut
1009937,mengikat,2202,sakramen kawin pandang segel tuju allah mengikat pasang suami-istri sama
1009851,mengikat,2203,tidak mengikat orang melayu kerja pihak perintah hindia belanda mana jadi masalah selesai bilateral sultan siak perintah hindia belanda
1010483,mengikat,2201,eter mahkota mengikat beberapa kation tentu kuat bentuk kompleks
1010874,mengikat,2203,tanggal juli xavi mengikat janji nikah pacar nria cunillera convent de blanes girona catalonia
1010016,mengikat,2203,sejarawan militer duga dapat rebut ia mengikat seluruh sumber dayanyanamun ira hidup segera akhir ia milik banyak tugas harus laku siap anak ahli waris raja franka
1010843,mengikat,2203,konvensi isi puluh pasal tetap pertama kali atur mengikat hukum jamin netralitas lindung tentara luka personel medis lapang lembaga manusia khusus konflik senjata
1010370,mengikat,2203,semua pihak sepakat perlu referendum mengikat kena anggota uni eropa hongaria gabung
1010864,mengikat,2201,senyawa fosfoinositida produksi pik fosfatidil inositol -bifosfat fosfatidil inositol -trisfosfat mengikat domain pleckstrin homology ph akt hingga mungkin translokasi akt dalam sitoplasma diaktivasi pdk- fosforilasi residu thr- ser-
1010622,mengikat,2201,entah salah siapa tom malah mengikat tangan sendiri bantu jerry
1010716,mengikat,2202,rosa rian dar kecil ingin mengikat diri kristus utuh
1010630,mengikat,2201,rantai berat dapat deret domain immunoglobulin biasa satu domain variabel v penting mengikat antigen beberapa domain konstan c c
1010678,mengikat,2201,meski faktor h mengikat cerap gp gp hiv mengikat glikosaminoglikan gag sel tubuh
1010205,mengikat,2202,media mengikat dunia jadi buah satu sistem politik ekonomi sosial budaya besar
1010372,mengikat,2201,antibodi khusus mengikat antigen buat peka lengkap dalam ubah mengikat kompleks antibodi antigen reaksi fiksasi lengkap
1010446,mengikat,2202,kembang desa asal buah rumah panjang luu tetap mengikat duduk jadi suatu komunitas desa
1010092,mengikat,2201,monomer sambung ikat peptida mengikat gugus karboksil milik satu monomer gugus amina milik monomer belah
1010926,mengikat,2201,program mulai cegah mungkin runtuh menara masuk batang logam mengikat dua sisi menara empat pelat bundar ujung dua batang ada sekarang
1089167,tinggi,5106,lembaga dana baru akan kelola bangun sebar infrastruktur komputasi performa tinggi seluruh eropa
1074380,tinggi,5106,terbang uji tunjuk masalah kendali darat bobot tinggi mesin bukti sulit mulai temperatur rendah lambat merespon gera throttle
1084722,tinggi,5105,punya komitmen tinggi wujud seluruh ajar islam
1083649,tinggi,5105,jadi komisioner tinggi serikat bangsa singkat unhcr sampai
1074184,tinggi,5101,jembatan cikubang mulai guna sejak tahun masih ini kukuh diri tinggi meter dasar sungai cikubang
1075414,tinggi,5106,varians selalu nila non-negatif varians rendah indikasi titik data condong sangat dekat nilai rerata nilai ekspektasi antara satu sama lain varians tinggi indikasi titik data sangat sebar sekitar rerata dari satu sama lain
1083863,tinggi,510a,suko purwantoro sip mm msc lahir magelang jawa tengah wafat malang jawa timur februari orang perwira tinggi tni angkat darat ini jabat staf khusus kasad
1077967,tinggi,5101,bunga bangkai raksasa amorphophallus titanum kenal milik bunga besar ukur capai tinggi meter lebar m bunga amorphophallus gigas tinggi lebih bunga a titanum dengan tangkai bunga panjang kuntum bunga sendiri relatif lebih pendek
1093033,tinggi,5103,candi sebut diri atas teras buat jadi lebih tinggi ketimbang kota
1092388,tinggi,5107,islam pernah isi adab tingkat tinggi andalusia budaya filsafat sains teknologi utama struktur arsitektur lahir wilayah semenanjung iberia spanyol sebut
1078251,tinggi,5106,praktisi meditasi jangka panjang telah bukti milik toleransi lebih tinggi rasa sakit
1079186,tinggi,5105,tahun pewamil pilih lalu latih tahap tinggi rendah capai usia tahun gantung pangkat
1097469,tinggi,5101,pria cukup jangkung tinggi cm berat badan kg agama kristen sangat suka balap mobil kemari dunia otomotif
1094847,tinggi,510c,keluarga fakultas banyak ajar milik rumah kota dan buka guru tinggi herzog guru institut zomet teliti teknologi-religius komplek didik lokal tarik banyak ajar keluarga
1083852,tinggi,510c,proposal buat bantu bimbing susun proposal diri universitas guru tinggi seperti universitas jenderal soedirman purwokerto universitas diponegoro semarang
1075278,tinggi,5106,sang kaisar kenal koin solidus emas nila tinggi stabil and ubah struktur angkat senjata
1098270,tinggi,5013,tampil akrobat layang tinggi atas kerumun gantung balon apung putih lama main blackout buah lagu album absolution
1088882,tinggi,510c,magawati soekarnoputri no negeri sekolah tinggi agama islam negeri stain malikussaleh lhokseumawe
1094766,tinggi,510c,komando tinggi austria-hongaria khawatir rugi besar meski divisi ke- tambah bantu kirim garis depan pertama kali minta bantu kaisar jerman tidak resmi perang lawan italia
1078344,tinggi,5101,tumbuh masuk tumbuh herba tahun milik tinggi kurang lebih m daun tanam kaktus panda bentuk bulat panjang
1085648,tinggi,5106,kadar gula darah sangat tinggi lebih mgdl biasa jadi akibat stres-misalnya infeksi obat derita alami dehidrasi berat bisa sebab bingung mental pusing kejang suatu ada sebut koma hiperglikemik-hiperosmolar non-ketotik
1080178,tinggi,510c,stodden kata ia keluar sekolah tinggi ia tindas cara pandang akhir didik cara sekolah rumah buah akademi kristen swasta online
1078609,tinggi,5016,distilasi kering biasa butuh suhu lebih tinggi banding distilasi biasa
1083175,tinggi,5106,lebih tinggi tidak
1091736,tinggi,5105,spin interaksi banyak elektron hitung mekanika kuantum mungkin konfigurasi elektron atom nomor atom lebih tinggi hidrogen prediksi tepat
724038,dasar,4504,realitas tambah buah presentasi dasar aplikasi navigasi
715468,dasar,4504,meski banyak guna ada bagi dasar kartu yaitu kartu memori kartu mikroprosesor
790459,dunia,1303,peringkat dunia laba fortune global tahun fiskal akhir april
756761,dunia,1302,lalu dunia maya goodreads indonesia galang rawan aktif pustaka sekitar baca bentuk wadah sobat pus
744190,dunia,1303,rupa bawa acara produser the apprentice seri televisi realita nbc tahun ia daftar forbes orang kaya ke- dunia ke- amerika serikat kaya bersih miliar
756049,dunia,130x,terbang layang evolusi independen antara spesies katak baik famili dunia baru hylidae dunia lama rhacophoridae
785133,dunia,1301,lunlun sanggup minta dan tani cateau nouveau mulai pergi keliling dunia cari bunga tujuh warna sebut
772041,dunia,1302,komik cara umum pengaruh cerita pendek buat philip k dick the electric ant buku komik buah embara khayal dan dunia protagonis nixon
742608,dunia,1301,laurie baker tinggal dunia pk
732257,dunia,130d,usai perang dunia ii pulau sempat ada bawah kuasa amerika serikat lama hampir tahun
791406,dunia,1301,seluruh dunia dapat kurang lebih spesies burung raja-udang
740646,dunia,1301,patterson tinggal dunia rumah sea ranch california usia tahun tanggal desember
735801,dunia,1302,bahu roll teknik old school dunia tinju mana tangan kanan biasa angkat sedikit lebih tinggi biasa posisi biasa tangan kanan blokir pukul tutup bagi wajah no defense bagi pipi belah kanan tangan kiri ada depan bahu kiri tinggi pipi tutup dagu juga pipi belah kiri
788451,dunia,1301,dolphy pernah undang main paris sayang dolphy tinggal dunia saat woody shaw tiba paris sakit diabetes derita
751738,dunia,1301,pulang thembuland sang bupati tinggal dunia musim dingin mandela justice lambat hari hadir makam
743562,dunia,1302,masa emas animasi indonesia tanda buka peluang kreatifitas pemerintahsetidaknya sejak presiden gus dur dunia kreatifitas makin kembang
738797,dunia,1301,soudant tinggal dunia rumah sakit ziekenhuis oost-limburg - kampus saint barbara lanaken limburg belgia usia tahun
793358,dunia,1303,tak dengan musisi jazz dunia indra seringkali kolaborasi musisi jazz tanah air
773714,dunia,1302,tahun buah komite parlemen india dukung temu cse buah komite tunjuk perintah tugas kembang standar pertama dunia pestisida minum ringan
747103,dunia,1303,iswanto rukin masuk wali kota masa jabat singkat cepat dunia tak lebih bulan hanya hari akhir tinggal dunia
760654,dunia,1301,itu ayah tinggal dunia sony kerja hidup ibu empat adik
743143,dunia,130d,asosiasi sepak bola nasional negara ingin jadi tuan rumah piala dunia terima janji selenggara fifa jelas kena langkah syarat harus penuh negara calon
752671,dunia,1303,bentuk tiff sekarang jadi salah satu acara paling idam jenis dunia
747151,dunia,1302,karier dunia media laku sejak bangku kuliah
779929,dunia,130d,ada negara dalam ganda dunia sejak satu jerman hingga akhir perang dunia i karena uzbekistan bagi kaisar rusia liechtenstein batas austria-hungaria milik pantai adriatik hingga
781976,dunia,1301,ayah sigala tinggal dunia pesan sigala laksana minta hormat penjuru waktu subuh
765163,dunia,130b,tabel tunjuk jumlah hadiah uang minimum tiap tingkat turnamen tur dunia bwf
772389,dunia,1303,misty rupa ahli bidang pokemon air ia selalu ambisi jadi pokemon trainer jenis air baik dunia
885065,kali,1104,keju mainzer pertama kali buat istri orang ternak kota gross-gerau tahun
883946,kali,1104,nomor seluruh cabang lomba olimpiade kali
875506,kali,1103,anak senang renang kali main seluncur pondok gede ke pintu air kampung gedong
866300,kali,1104,pertama kali buka april nama asli vitebskiy vokzal
856586,kali,1104,ering beku mulai pertama kali adab andes awet kentang jadi chuo laku sejak zaman raja inca
872347,kali,1101,prestasi gagal buat nama ulang kali masuk buku rekor dunia guinness masuk rekor alami patah tulang tempat
881737,kali,1101,beberapa kali polsa menang program hibah bantu mampu dukung program didik masyarakat ril lalu biaya kuliah sangat jangkau
892165,kali,1104,dasar catat sejarah cerita tutur dapat jadi dasar rujuk masjid diri pertama kali tengah abad xvi masehi pada masa sultan demak
868602,kali,1104,ftv sctv kali yang judul romantika cinta sopir rental cerita orang sopir rental ganteng kece aku diri seperti orang kaya sampai banyak cewe ngefans sama dan ngejar-ngejar artan
856252,kali,1104,nama ilmiah spesies pertama kali terbit tahun levi
857932,kali,1104,nama ilmiah spesies pertama kali terbit tahun schenkel
873661,kali,110b,bentong kali lahir keluarga india bentong pahang
858821,kali,1104,nama ilmiah spesies pertama kali terbit tahun kraus
865274,kali,1101,tampil bokong ulang kali muncul mtv video music awards
860071,kali,1102,panjang bendera sebut dua kali lebar
887023,kali,1101,pentaprism pantul cahaya beberapa kali hingga sentuk viewinder bidik
891191,kali,1104,tahu luas twinnings yang pertama kali campur earl grey britania masa charles nd earl grey jadi perdana menteri walaupun ini ban sama dagang teh jadi saing jacksons of piccadilly
888271,kali,1104,kata pseudopigrafa asal kata yunani pseudepigraphos guna pertama kali serapion antiokhia orang tulis kristen abad mula abad dua
867282,kali,1104,teknologi idling stop system iss pertama kali terap pihak honda motor skuter matic pcx
884609,kali,1101,scribble promosi sama singel pimpin this is war beberapa kali atas panggung singel dua ver
884634,kali,1101,satu ekspedisi sekutu operasi watchtower diri kapal perang kapal angkut amerika serikat australia kumpul dekat fiji juli laku satu kali latih darat berangkat tuju guadalkanal juli
857740,kali,1104,nama ilmiah spesies pertama kali terbit tahun op-cambridge
891940,kali,1104,ninja saga pertama kali rilis umum facebook fitur-fitur sedia lengkap para main
885516,kali,1104,bus mereka naik pertama kali tadi pergi mereka lanjut jalan bus kendara paman al mereka di camp nightmoon dalam lima menit
878590,kali,1101,timnas main kali dan cetak gol pernah bela negara piala dunia begitu piala eropa mana italia capai babak final
940196,lingkungan,3402,bagi besar imigran korea anak usia sekolah putus tinggal suatu wilayah karena kualitas sekolah lingkungan sebut
940295,lingkungan,3401,beberapa survey temu tani organik lebih sedikit rusak lingkungan tingkat hilang keanekaragaman hayati lebih rendah banding tani konvensional tani organik guna lebih sedikit energi hasil lebih sedikit limbah per unit luas lahan usaha tani
934399,lingkungan,3401,bagi rumah murah arti kualitas rendah bagaimana guna bahan ramah lingkungan tepat
941670,lingkungan,340b,lingkungan gantung cilegon diri buah smp rupa cikal bakal smp negeri cilegon
938660,lingkungan,3402,meski batu kapur plateau champagne terlalu jauh arah reims lingkungan sekitar eosin tengah sungai telah belah deposit tanah eosin hilir di chichester
934034,lingkungan,3403,tanggal desember lingkungan tni-ad ada ingat hari juang kartika tni-ad dulu biasa sebut hari infanteri tni-ad
936380,lingkungan,3403,sang kaisar pesan putra kelak jadi rohaniwan karier lingkungan gerejawi
936084,lingkungan,3402,kawasan ipsc bangun kerja keras seluruh jajar lingkungan kemhan harap manfaat besar penting rakyat bangsa indonesia
934198,lingkungan,3403,ihromi pernah pegang bagai jabat lingkungan gereja dunia didik juga kenal aktif giat dialog antar iman
941415,lingkungan,3401,negara sadar lingkungan tinggi bahkan wajib jual biodiesel stasiun isi bahan bakar negara eropa barat jepang
939555,lingkungan,3401,misi kemudian bekerjasama pasu gabung pbb rangka jaga lingkungan aman bantu manusia
932894,lingkungan,3401,banyak spesies urut habitat lingkungan laut
